"gene","statistic","p.value","p_adj"
"NUCB2",0.321091559614569,6.27455843807622e-06,0.000235000987998405
"PSTPIP1",0.321065315995049,6.28612084950714e-06,0.000235000987998405
"NOL11",0.321053068972606,6.29152355960605e-06,0.000235000987998405
"MXD4",0.321004080882835,6.31317850489547e-06,0.000235339165184487
"ANKRD16",0.320918351725737,6.35124498586216e-06,0.000236286556485979
"SLC25A27",0.32082212512083,6.39423213992894e-06,0.000236941824296256
"CFAP20DC",0.320767888307155,6.41858279693712e-06,0.000237373172902174
"TRIM39",0.320519448709033,6.53125377447827e-06,0.000240587170595969
"ABAT",0.320489705940243,6.54486767125631e-06,0.000240614072103116
"MARCHF10",0.320269259536275,6.64661341950516e-06,0.000243874562323533
"SETD9",0.320176532080638,6.68985815173879e-06,0.000244979982042889
"CAMK2A",0.32003481653523,6.75646534176595e-06,0.000246934925093583
"ANKRD13B",0.319991077169363,6.77714987498158e-06,0.000247207130986633
"CHEK2",0.319852860773225,6.84290865710068e-06,0.000249119224327509
"COA7",0.319553683510696,6.98732674002204e-06,0.000253881934234731
"FAM106A",0.319261504546707,7.13115428535417e-06,0.000256165513882032
"PPIP5K2",0.319259754972072,7.1320239277755e-06,0.000256165513882032
"TWNK",0.319228262628648,7.14769470639799e-06,0.000256165513882032
"GPX8",0.319226513054014,7.14856626229633e-06,0.000256165513882032
"ODF3L1",0.31922126433011,7.1511815349497e-06,0.000256165513882032
"PEAR1",0.319205518158398,7.15903280010676e-06,0.000256165513882032
"FZD7",0.319205518158398,7.15903280010676e-06,0.000256165513882032
