ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,celltype,abs_abundance
2495_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_F,BRC 2495 BRC 2052,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes3,0.026747003
2534_A_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.055816263
2534_A_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.05111341
2534_A_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.013739724
2534_A_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.024347901
2534_A_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.30154103
2534_A_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.60744256
2534_A_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.27797812
2534_A_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,1.0512472
2534_A_009,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 009,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.028850991
2534_A_010,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 010,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,1.4066082
2534_B_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_B,BRC 2534 BRC 2732,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.033176254
2534_C_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.12880893
2534_C_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.07317574
2534_C_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.08232483
2534_C_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.20656432
2534_C_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.92722636
2534_C_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.046854384
2534_C_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.038626626
2534_C_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,1.1327792
2534_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,2.2425127
2534_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,1.3337876
2534_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.34415963
2534_D_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,1.11042
2534_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.35642943
2534_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.28955662
2534_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.6677798
2534_D_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 008,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.31256133
2534_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.042005535
2534_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,1.3972667
2534_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,5.98829
2534_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.6987521
2534_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,1.4678564
2534_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.49695525
2534_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.82651836
2534_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,1.3536546
2534_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,1.0410981
2534_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.14557408
2534_F_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.6108478
2845_A_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.035598483
2845_A_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.034201927
2845_A_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.057304602
2845_A_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.06381359
2845_A_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.06721926
2845_A_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.059431884
2845_A_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.15806384
2845_A_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 008,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.028818185
2845_A_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 009,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.021574516
2845_A_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.06926428
2845_A_011,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.04992731
2845_A_012,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.013990661
2845_B_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.15785508
2845_B_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.031251542
2845_B_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.01934552
2845_B_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.0155036785
2845_B_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.14635997
2845_C_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.065787844
2845_C_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.15367965
2845_C_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.18037416
2845_C_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.32266936
2845_C_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.17169921
2845_C_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.18973413
2845_C_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.22832756
2845_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.09273303
2845_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.11756507
2845_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.15221356
2845_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.13784297
2845_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.044559278
2845_D_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.13926844
2845_D_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.20179246
2845_D_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.30270848
2845_D_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.17629895
2845_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.13493928
2845_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.037767705
2845_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.15419197
2845_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.10436805
2845_E_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.33348477
2845_E_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.22815631
2845_E_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.11411442
2845_E_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.13448228
2845_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.13787626
2845_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.18128197
2845_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.18570256
2845_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.25600043
2845_F_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.08653544
2845_F_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.26487517
2845_F_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.24091397
2845_F_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.13399187
2845_F_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.21024568
2845_F_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 010,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.24339
2509_A_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.23786871
2509_A_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.6115212
2509_A_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.1578392
2509_C_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.22419113
2509_C_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.11679137
2509_C_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.11339146
2509_C_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.15520595
2509_C_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.17679428
2509_C_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.369344
2509_C_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.09376578
2509_D_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.19714467
2509_D_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.18831822
2509_D_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.204217
2509_D_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.1898395
2509_D_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.103753015
2509_D_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.105638
2509_D_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.08625347
2509_E_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.054220926
2509_E_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.21788096
2509_E_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.26449746
2509_E_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.18361415
2509_E_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,Oligodendrocytes4,0.07834538
2509_F_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.19694343
2509_F_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.3693776
2509_F_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.35262412
2509_F_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.30673376
2509_F_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.26210392
2509_F_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.40342993
2509_F_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.3808879
2613_B_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.02231564
2613_B_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.019767525
2613_B_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.0056068227
2613_B_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.07700694
2613_B_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.011636945
2613_B_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.013700954
2613_C_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.15307413
2613_C_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.17033766
2613_C_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.10406245
2613_C_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.23256415
2613_C_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.16731626
2613_C_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.12188007
2613_C_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.113638125
2613_D_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.1545932
2613_D_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.18237019
2613_D_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.24326879
2613_D_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.18972328
2613_D_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Oligodendrocytes4,0.13653181
2613_F_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.22467779
2613_F_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.44572645
2613_F_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.2593932
2495_A_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_A,BRC 2495 BRC 2052,AD-CAA,Amyloid,Arteries,Oligodendrocytes4,0.02263789
2495_B_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_B,BRC 2495 BRC 2052,AD-CAA,Amyloid,Capillaries,Oligodendrocytes4,0.013642626
2495_C_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_C,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.20369382
2495_C_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_C 002,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.16819552
2495_C_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_C 003,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,Oligodendrocytes4,0.42755085
2495_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_F,BRC 2495 BRC 2052,AD-CAA,AmyloidFree,Parenchyma,Oligodendrocytes4,0.016102184
2534_A_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes5,0.07779187
2534_A_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes5,0.084881805
2534_A_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Oligodendrocytes5,0.022688577
