gene,panel,category,headline,source,agora_id,ensembl_gene_id,total_nominations,initial_nomination,nominating_teams,cohort_studies,input_data,programs,pharos_class
CX3CR1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7937b,ENSG00000168329,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tchem
CXCL10,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79389,ENSG00000169245,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
CYBB,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7935f,ENSG00000165168,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tchem
CYFIP2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790ed,ENSG00000055163,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
CYP19A1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79278,ENSG00000137869,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tclin
CYP27A1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7925c,ENSG00000135929,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
CYP3A43,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790d4,ENSG00000021461,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tclin
CYTL1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7939e,ENSG00000170891,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tbio
DAAM1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7914e,ENSG00000100592,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
DAAM2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792bb,ENSG00000146122,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
DAGLA,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7924c,ENSG00000134780,1,2023,Duke,NA,Genetics; Metabolomics; Phenomics; Protein; RNA,AMP-AD,Tchem
DAP3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7923c,ENSG00000132676,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
DAXX,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79451,ENSG00000204209,1,2018,Columbia-Rush,ROSMAP,Clinical; Genetics; Protein; RNA,AMP-AD,Tbio
DBT,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79276,ENSG00000137992,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
DCAF12,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79449,ENSG00000198876,1,2019,Chang Lab,Mayo; ROSMAP,Genetics; RNA,Community,Tbio
DCHS2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79430,ENSG00000197410,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
DCLK1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7923f,ENSG00000133083,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tchem
DCLK2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79399,ENSG00000170390,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tchem
DCN,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790c7,ENSG00000011465,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
DCTN1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79458,ENSG00000204843,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
DDB1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79373,ENSG00000167986,1,2023,Duke,NA,Genetics; Metabolomics; Phenomics; Protein; RNA,AMP-AD,Tbio
DDO,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7944c,ENSG00000203797,1,2023,Duke,ADNI; AIBL,Genetics; Metabolomics,AMP-AD,Tchem
DDR2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79329,ENSG00000162733,1,2023,Mayo-UFL-ISB,MC-BrAD; Mayo; TAUAPPms,Genetics; RNA,AMP-AD,Tchem
DDX1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7911d,ENSG00000079785,1,2022,Emory-Sage-SGC,NA,Pathway Modeling; Risk Scores,TREAT-AD,Tchem
DENND1B,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79459,ENSG00000213047,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
DESI1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7914c,ENSG00000100418,1,2018,Columbia-Rush,ROSMAP,Clinical; Genetics; Protein; RNA,AMP-AD,Tdark
DHCR24,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791ca,ENSG00000116133,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
DHRS11,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7947e,ENSG00000278535,1,2018,Columbia-Rush,ROSMAP,Clinical; Genetics; Protein; RNA,AMP-AD,Tbio
DHTKD1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793e1,ENSG00000181192,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
DHX58,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7918e,ENSG00000108771,1,2022,Emory-Sage-SGC,NA,Pathway Modeling; Risk Scores,TREAT-AD,Tbio
DIRAS1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793cd,ENSG00000176490,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
DLAT,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792de,ENSG00000150768,1,2025,Emory-Sage-SGC,NA,Genetics; Protein; RNA,TREAT-AD,Tbio
DLD,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79137,ENSG00000091140,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
DLG2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792dc,ENSG00000150672,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
DLG4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79239,ENSG00000132535,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tchem
DLGAP1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7939c,ENSG00000170579,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
DMXL2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79163,ENSG00000104093,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
DNAJC6,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791cf,ENSG00000116675,1,2019,Chang Lab,MSBB; ROSMAP,Genetics; Protein; RNA,Community,Tbio
DND1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79472,ENSG00000256453,1,2018,Columbia-Rush,ROSMAP,Clinical; Genetics; Protein; RNA,AMP-AD,Tbio
DNM1L,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7912c,ENSG00000087470,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tchem
DNM2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7911e,ENSG00000079805,1,2019,Chang Lab,MSBB,Genetics; Protein,Community,Tchem
DNM3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79439,ENSG00000197959,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
DOCK1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792dd,ENSG00000150760,1,2019,Chang Lab,ROSMAP,Genetics; RNA,Community,Tbio
DOCK3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7912e,ENSG00000088538,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
DOCK4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79218,ENSG00000128512,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
DOCK7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791d0,ENSG00000116641,1,2023,Duke,ADNI; AIBL,Genetics; Metabolomics,AMP-AD,Tbio
DOCK8,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79181,ENSG00000107099,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tbio
DPP10,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793c9,ENSG00000175497,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
DPY30,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7932e,ENSG00000162961,1,2018,Mayo-UFL-ISB,APP Mice,Protein,AMP-AD,Tbio
DPYD,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7941c,ENSG00000188641,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tclin
DPYS,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792c6,ENSG00000147647,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
DPYSL3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791b8,ENSG00000113657,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
DTNA,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7924d,ENSG00000134769,1,2020,MSSM - Zhang Lab,MSBB,Genetics; Protein,AMP-AD,Tbio
DTX3L,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79340,ENSG00000163840,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
DYNC2LI1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79277,ENSG00000138036,1,2019,Chang Lab,Kronos; Mayo; ROSMAP; Rush,Genetics; RNA,Community,Tbio
EDA,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79310,ENSG00000158813,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
EDAR,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7925d,ENSG00000135960,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
EFNA1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79388,ENSG00000169242,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
EFNA5,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793fc,ENSG00000184349,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
ELAVL2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79182,ENSG00000107105,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
ELAVL4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79323,ENSG00000162374,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
ELL2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791e2,ENSG00000118985,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
ELOVL2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7943b,ENSG00000197977,1,2023,Duke,ADNI; AIBL,Genetics; Metabolomics,AMP-AD,Tbio
EN2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79351,ENSG00000164778,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
ENC1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793a9,ENSG00000171617,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
ENO1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79113,ENSG00000074800,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tchem
ENO3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7918d,ENSG00000108515,1,2023,Duke,NA,Genetics; Metabolomics; Phenomics; Protein; RNA,AMP-AD,Tbio
ENOSF1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79237,ENSG00000132199,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
EPHA1-AS1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79464,ENSG00000229153,1,2023,MSSM - Roussos Lab,FreshMicro,Genetics; RNA,AMP-AD,NA
EPHA5,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792b1,ENSG00000145242,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
EPHX1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792a4,ENSG00000143819,1,2023,Duke,NA,Genetics,AMP-AD,Tchem
ERBB4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793d7,ENSG00000178568,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tclin
ERBIN,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791b0,ENSG00000112851,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
ERC2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79417,ENSG00000187672,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
ESRRG,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79426,ENSG00000196482,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
ETFA,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79287,ENSG00000140374,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
EXOC3L2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7947f,ENSG00000283632,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
EYA4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791a9,ENSG00000112319,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
EZR,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7913a,ENSG00000092820,1,2020,MSSM - Zhang Lab,MSBB,Genetics; Protein,AMP-AD,Tbio
FA2H,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79158,ENSG00000103089,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
FAAH,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791da,ENSG00000117480,1,2023,Duke,NA,Genetics,AMP-AD,Tchem
FADS1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792d1,ENSG00000149485,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
FADS2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7924e,ENSG00000134824,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
FADS3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79463,ENSG00000221968,1,2023,Duke,ADNI; AIBL,Genetics; Metabolomics,AMP-AD,Tbio
FAHD2CP,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79465,ENSG00000231584,1,2019,Chang Lab,Mayo,Genetics; RNA,Community,NA
FAM107A,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7937a,ENSG00000168309,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
FAM111A,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79361,ENSG00000166801,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
FAM163A,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7929d,ENSG00000143340,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
FAN1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79442,ENSG00000198690,1,2019,Chang Lab,Mayo; ROSMAP,Genetics; RNA,Community,Tbio
FARSA,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793d9,ENSG00000179115,1,2023,Duke,NA,Genetics; Metabolomics; Phenomics; Protein; RNA,AMP-AD,Tbio
FBXL16,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79215,ENSG00000127585,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
FBXL7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793f9,ENSG00000183580,1,2023,Duke,ADNI; AIBL,Genetics; Metabolomics,AMP-AD,Tbio
FBXO40,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79341,ENSG00000163833,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
FBXW7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79194,ENSG00000109670,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
FCGR1A,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792d9,ENSG00000150337,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tclin
FCGR2A,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7929e,ENSG00000143226,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,Genetics; RNA,TREAT-AD,Tbio
FERMT3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792d5,ENSG00000149781,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
FGF1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791b4,ENSG00000113578,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tchem
FGF12,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791b9,ENSG00000114279,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
FGF14,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79155,ENSG00000102466,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
FGF2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7927c,ENSG00000138685,1,2021,JAX-VUMC-UW Resilience,AD-BXD mice,Behavior; Genetics; RNA,Resilience-AD,Tchem
FKBP5,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7913c,ENSG00000096060,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tchem
FLI1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792e4,ENSG00000151702,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tbio
FLNC,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7921c,ENSG00000128591,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
FOXE1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793d5,ENSG00000178919,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
FPR1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793a1,ENSG00000171051,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tchem
FRAT2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793e3,ENSG00000181274,1,2018,Columbia-Rush,ROSMAP,Clinical; Genetics; Protein; RNA,AMP-AD,Tbio
FRMD3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793ad,ENSG00000172159,1,2023,Duke,ADNI; AIBL,Genetics; Metabolomics,AMP-AD,Tbio
FRMPD4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79393,ENSG00000169933,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
FSCN3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7917d,ENSG00000106328,1,2019,Chang Lab,Mayo; ROSMAP,Genetics; RNA,Community,Tdark
G3BP2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7927f,ENSG00000138757,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
GAB1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79192,ENSG00000109458,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tchem
GABARAPL1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79283,ENSG00000139112,1,2019,Chang Lab,Kronos; ROSMAP,Genetics; RNA,Community,Tbio
GABRA1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790d7,ENSG00000022355,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tclin
GABRA4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79191,ENSG00000109158,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tclin
GABRB2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792b8,ENSG00000145864,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tclin
