"gene","statistic","p.value","p_adj"
"GAB2",-0.222363062980313,0.00204556656591685,0.00863930375057961
"IL24",-0.222487282779374,0.00203345140670863,0.00861345848756869
"B2M",-0.222606253854532,0.00202190942149952,0.00857429163395211
"FDPS",-0.222618500876974,0.00202072466773741,0.00857316081205448
"PCBP4",-0.222803955788249,0.00200286118024111,0.00851865985018968
"SEC62",-0.222812703661422,0.00200202212443642,0.00851865985018968
"AGBL5",-0.22329558626059,0.00195619961380442,0.00837237675938962
"RUVBL2",-0.223313082006937,0.00195455745258069,0.00837040013400527
"DTD1",-0.223355071798169,0.00195062138656871,0.00835737669547078
"TIPIN",-0.22371898332218,0.00191681000024964,0.00826006455944405
"NIPA1",-0.223906187808089,0.00189962540183925,0.00820856177805411
"TIMP2",-0.224256102735023,0.00186788053522803,0.00811079676259444
"ANKRD36",-0.224359327638468,0.00185860857211475,0.00808180994011992
"DDHD2",-0.224397818280431,0.00185516197968069,0.00807194323817016
"SRCIN1",-0.224656755326361,0.00183212679907441,0.00799271200642692
"FUBP1",-0.224740734908825,0.00182471210806944,0.00796662062757863
"SPATA2L",-0.224887699178137,0.00181180218765085,0.0079299783586987
"OSGIN1",-0.225311096239727,0.00177507343985338,0.0078058091741704
"CD47",-0.225757237771567,0.00173710740769927,0.00768226804314269
"ADD1",-0.22647806252105,0.00167732869218621,0.00747275540440593
"FADS1",-0.226665267006959,0.00166211381525091,0.00741735665797514
"BMERB1",-0.226675764454767,0.00166126438591196,0.00741533787554774
"PFDN2",-0.226922454478255,0.00164141650377092,0.00734957914754873
"CT47B1",-0.226978440866564,0.00163694226488055,0.00733834223209533
"SQSTM1",-0.22708166577001,0.00162872206268819,0.00731553950042438
"RPL19",-0.227807739243396,0.00157195852542112,0.00713436146312631
"BEX4",-0.227977447982959,0.00155895414277417,0.00709257675285029
"PXK",-0.22842009036553,0.00152549657294205,0.0069760465221023
"TTLL7",-0.228483075052378,0.00152078950073529,0.00696304602003734
"DOCK10",-0.228558306761669,0.00151518455910029,0.00694078656506182
"MESP1",-0.228686025709999,0.00150571240072889,0.0069143557403523
"ELOVL1",-0.228740262523674,0.00150170637131891,0.00690105024378737
"WBP2",-0.228925717434949,0.00148808181836846,0.00686038411252761
"VAMP3",-0.229144414264282,0.00147216034821698,0.00680209467177147
"JOSD2",-0.229156661286725,0.00147127336711003,0.00679967864492624
"TSPAN15",-0.22957480962441,0.00144128080408516,0.0066958607704215
"RAD23A",-0.229742768789338,0.00142939176184992,0.0066522104521079
"BHLHE41",-0.229765513259589,0.00142778870017806,0.00664640622246398
"NASP",-0.229859990289861,0.00142114741147594,0.00663259399194953
"SSRP1",-0.229877486036207,0.00141992064786518,0.00662960950488251
"PAIP2B",-0.229978961365018,0.00141282449664899,0.00660969696879172
"EIF4H",-0.230062940947482,0.00140697636417814,0.00659059206857058
"SEMA3B",-0.23020465649289,0.00139715782512162,0.00656270612222618
"H1-7",-0.230428602046128,0.00138176981885381,0.00651007394977643
"CHURC1",-0.230935978690181,0.00134747829136456,0.00640180731862746
"KMT2E",-0.230960472735066,0.0013458427145074,0.00639892019759171
"ANKRD36B",-0.231270147445402,0.00132532044720553,0.00632605033279447
"ST6GALNAC3",-0.231277145743941,0.00132485999468386,0.00632605033279447
"AATK",-0.231844007925573,0.00128804596283078,0.00621058640588639
"PKP4",-0.23191399091096,0.00128356656822151,0.00619268644487341
"BIRC5",-0.232489600965765,0.00124726114907975,0.00606610656776389
"TTC19",-0.23257008139896,0.00124226064828251,0.00605439975660859
"HMGCLL1",-0.233047715274224,0.00121295975512863,0.00595249976313311
"PSMG3",-0.23312119740888,0.00120850855412535,0.00594054158182123
"TOX4",-0.233894509397403,0.00116256420438295,0.00579347816556778
"CD44",-0.233922502591557,0.00116093149606502,0.0057915022838232
"STX4",-0.234081713883312,0.00115168537712089,0.00576645471933237
"NR1H2",-0.234177940488219,0.00114612984842151,0.00575097287724881
"DAZAP2",-0.234177940488219,0.00114612984842151,0.00575097287724881
"CDK2AP1",-0.234305659436549,0.00113879409570128,0.00573056607947954
"RPS3",-0.234569845206384,0.00112375659119671,0.00567223732356477
"MTURN",-0.234597838400539,0.00112217393011697,0.00566731214679952
"IGF2R",-0.23483053182695,0.00110909696822899,0.00562102984495107
"C18orf32",-0.235000240566512,0.00109964794372958,0.00558826498889207
"TMEM258",-0.235087719298246,0.00109480620918829,0.00557279933573193
"RCC2",-0.236149711101488,0.00103756712049048,0.00535340377263236
"SLC44A1",-0.236265183027376,0.00103151192126843,0.00533495337624183
"CDC42",-0.236627344976753,0.00101273042210095,0.00526552153762732
"ST18",-0.237103229277382,0.000988528681602009,0.00517939800390507
"STMN4",-0.237220450777905,0.00098264933140676,0.00515649309169785
"RPL30",-0.237386660368198,0.0009743679855145,0.00512835733229636
"SSR4",-0.237556369107761,0.000965978487119831,0.00510175174383761
"SNRPD3",-0.237841549773211,0.000952029986474805,0.00505395713585097
"CCDC88B",-0.238567623246598,0.000917348169424186,0.00492168756454068
"ATP6AP1",-0.238604364313926,0.000915624449487054,0.0049151717518748
"PPM1A",-0.238805565396913,0.000906237711502693,0.00488030435410158
"NUCKS1",-0.23963661334838,0.000868396251340043,0.00472557354021755
"GREM1",-0.239792325490865,0.000861469723141369,0.00469472090732075
"KCNK4",-0.2397940750655,0.000861392186507934,0.00469472090732075
"MYL12B",-0.240028518066545,0.000851060149142469,0.00465838198868252
"GFAP",-0.240679359830641,0.000822971811352547,0.00454728448189946
"PPM1B",-0.240840320697031,0.000816158088990171,0.00452167560663911
"SCHIP1",-0.241020526884401,0.000808591311193394,0.00449308281102286
"XYLT1",-0.241216479243484,0.000800436680187989,0.00445572442300771
"RASA3",-0.241244472437639,0.000799277932891438,0.00445060067819931
"DNM2",-0.241524404379185,0.00078777509665796,0.00440625567690448
"NAT8B",-0.241653872902151,0.000782506753937936,0.00438598323425717
"FN3K",-0.241750099507057,0.00077861213166528,0.00437071240486347
"SLC16A1",-0.242093016135452,0.000764877802340568,0.00431827625045721
"TMEM126B",-0.242267973598919,0.000757956781369921,0.00429061671775412
"TEX2",-0.242378196800903,0.000753626204611984,0.00427283636834651
"PAQR8",-0.242439431913116,0.000751230188308109,0.00426572666367961
"UTF1",-0.242624886824391,0.000744016424140606,0.00423764889821591
"ATP5ME",-0.243422692857799,0.000713705564600371,0.00411940140286882
"OBSCN",-0.243457684350492,0.000712402567121774,0.0041165935468955
"CFL1",-0.243725369269596,0.000702506945955301,0.00407707262978906
"DNAJB2",-0.243921321628679,0.00069534358961763,0.0040569312338953
"ITGB1",-0.244134769734108,0.000687617316563876,0.00402316447498338
"SEMA6A",-0.244579161691314,0.000671784790984275,0.00394784542366971
"SART1",-0.244748870430876,0.000665827737407127,0.00392147550419915
"GABARAPL2",-0.244957069812402,0.000658586156895454,0.00388776418876443
"RPS6KB2",-0.245119780253426,0.00065297742086807,0.00386407044110649
"RPLP2",-0.24528249069445,0.000647412777838023,0.0038431587777916
"ITGAV",-0.245452199434013,0.000641655434480894,0.00382652007519796
"NSD2",-0.246641910185586,0.000602602324928185,0.00364989777765992
