"contrast","odds.ratio","SE","df","asymp.LCL","asymp.UCL","null","z.ratio","p.value","celltype","region","p_adj"
"Amyloid_effect",0.714196325002153,0.102422907292706,Inf,0.539196150713787,0.945994124719442,1,-2.3470981727079,0.0189202688656859,"ExNeuron10","Parenchyma",0.087033236782155
"Amyloid_effect",1.09988594902485,0.115676693876817,Inf,0.895005039858263,1.35166736162053,1,0.905249614195694,0.365333162895249,"ExNeuron11","Parenchyma",0.61924719576674
"Amyloid_effect",1.04885644956243,0.125252621130251,Inf,0.82997887495933,1.32545524347547,1,0.399440350384537,0.689568767384104,"ExNeuron12","Parenchyma",0.79300408249172
"Amyloid_effect",0.916169166142012,0.115203260792266,Inf,0.716047336804216,1.17222130136747,1,-0.696286768676027,0.486249257661557,"ExNeuron13","Parenchyma",0.646399101662122
"Amyloid_effect",1.01442816471048,0.126773180671199,Inf,0.794047647983822,1.29597323784131,1,0.114627980401664,0.908740000734571,"ExNeuron14","Parenchyma",0.928934222973117
"Amyloid_effect",0.823964151478779,0.117534418581582,Inf,0.623000821089841,1.08975285415272,1,-1.35741294486905,0.174650037387276,"ExNeuron2","Parenchyma",0.363751629180398
"Amyloid_effect",1.5590037551352,0.358733165163829,Inf,0.993075325323526,2.44744043734431,1,1.92976564683938,0.0536358818147263,"ExNeuron3","Parenchyma",0.18226589330792
"Amyloid_effect",1.44686381453892,0.308676794615196,Inf,0.952424657717564,2.19798477586549,1,1.73148446051234,0.0833653940888876,"ExNeuron4","Parenchyma",0.239675508005552
"Amyloid_effect",0.986256760696545,0.107764818768993,Inf,0.796126691573837,1.22179347623271,1,-0.126649545918913,0.899217780674934,"ExNeuron5","Parenchyma",0.928934222973117
"Amyloid_effect",1.40797564031702,0.25557130555237,Inf,0.986478709787329,2.00956734702718,1,1.8849652437296,0.0594345304264956,"ExNeuron6","Parenchyma",0.18226589330792
"Amyloid_effect",1.13479798907752,0.208755790484369,Inf,0.791284680024151,1.6274376447868,1,0.687408403635835,0.491825403438571,"ExNeuron7","Parenchyma",0.646399101662122
"Amyloid_effect",1.10973295890301,0.151362918276389,Inf,0.849411558703726,1.4498357450598,1,0.763362261644444,0.44524737982306,"ExNeuron8","Parenchyma",0.640043108495649
"Amyloid_effect",1.08774245511982,0.210152937035034,Inf,0.744857310887996,1.58847020949493,1,0.435320746691112,0.663329627824462,"ExNeuron9","Parenchyma",0.782388791792955
"Amyloid_effect",1.09799074542834,0.0736638893834473,Inf,0.962701854001363,1.25229184096344,1,1.39338660805531,0.16350291319404,"Fibroblast","Parenchyma",0.358149238425041
