"region","celltype_1","celltype_2","r","p.value","p_adj","n"
"Capillaries","InhNeuron4","Oligodendrocytes5",-0.777055966815232,0.222944033184768,0.876432167181593,4
"Capillaries","InhNeuron4","Oligodendrocytes6",-0.93687220263775,0.0631277973622498,0.861026163924181,4
"Capillaries","InhNeuron4","Oligodendrocytes7",-0.859166567558796,0.140833432441204,0.861026163924181,4
"Capillaries","InhNeuron4","Oligodendrocytes8",0.0581484450589545,0.941851554941046,0.996744743725953,4
"Capillaries","InhNeuron4","OPC1",0.619137519200448,0.380862480799552,0.942262003834395,4
"Capillaries","InhNeuron4","OPC2",-0.143733430394442,0.856266569605558,0.983016474529462,4
"Capillaries","InhNeuron4","OPC3",0.830737222160436,0.169262777839564,0.872973155245753,4
"Capillaries","InhNeuron4","Pericytes",0.847118470731096,0.152881529268903,0.861026163924181,4
"Capillaries","InhNeuron4","SMC",0.190606410020022,0.809393589979978,0.978129697828557,4
"Capillaries","InhNeuron4","VLMC1",0.879044995460202,0.120955004539798,0.861026163924181,4
"Capillaries","InhNeuron4","VLMC2",0.635214829726235,0.364785170273765,0.940329958586646,4
"Capillaries","InhNeuron5","Microglia1",-0.598879161084872,0.401120838915128,0.942262003834395,4
"Capillaries","InhNeuron5","Microglia2",-0.882458936254475,0.117541063745525,0.861026163924181,4
"Capillaries","InhNeuron5","Microglia3",-0.390002878116268,0.609997121883732,0.978129697828557,4
"Capillaries","InhNeuron5","Microglia4",-0.957410697248451,0.0425893027515489,0.861026163924181,4
"Capillaries","InhNeuron5","Microglia5",-0.651135878014213,0.348864121985787,0.935670601527288,4
"Capillaries","InhNeuron5","Oligodendrocytes1",-0.68912954675416,0.31087045324584,0.914828417427005,4
"Capillaries","InhNeuron5","Oligodendrocytes2",0.344476836053805,0.655523163946195,0.978129697828557,4
"Capillaries","InhNeuron5","Oligodendrocytes3",-0.59410003581658,0.40589996418342,0.942262003834395,4
"Capillaries","InhNeuron5","Oligodendrocytes4",-0.961322540947167,0.0386774590528334,0.861026163924181,4
"Capillaries","InhNeuron5","Oligodendrocytes5",-0.95608618001445,0.0439138199855501,0.861026163924181,4
"Capillaries","InhNeuron5","Oligodendrocytes6",-0.793546669993582,0.206453330006418,0.876432167181593,4
"Capillaries","InhNeuron5","Oligodendrocytes7",-0.826683116294622,0.173316883705378,0.872973155245753,4
"Capillaries","InhNeuron5","Oligodendrocytes8",0.479313580680981,0.520686419319019,0.978129697828557,4
"Capillaries","InhNeuron5","OPC1",0.666433537183158,0.333566462816842,0.933084564906571,4
"Capillaries","InhNeuron5","OPC2",0.330207606479632,0.669792393520368,0.978129697828557,4
"Capillaries","InhNeuron5","OPC3",0.773210978186986,0.226789021813014,0.876432167181593,4
"Capillaries","InhNeuron5","Pericytes",0.808392161199179,0.191607838800821,0.876432167181593,4
"Capillaries","InhNeuron5","SMC",-0.20795420166552,0.79204579833448,0.978129697828557,4
"Capillaries","InhNeuron5","VLMC1",0.56361067195978,0.43638932804022,0.946141929522214,4
"Capillaries","InhNeuron5","VLMC2",0.826248821274758,0.173751178725242,0.872973155245753,4
"Capillaries","Microglia1","Microglia2",0.807814774894671,0.192185225105329,0.876432167181593,4
"Capillaries","Microglia1","Microglia3",0.958189126928881,0.0418108730711194,0.861026163924181,4
"Capillaries","Microglia1","Microglia4",0.345409318730936,0.654590681269064,0.978129697828557,4
"Capillaries","Microglia1","Microglia5",0.978443798174849,0.0215562018251508,0.861026163924181,4
"Capillaries","Microglia1","Oligodendrocytes1",-0.165802515851801,0.834197484148199,0.982246184406582,4
"Capillaries","Microglia1","Oligodendrocytes2",-0.233858248141761,0.766141751858239,0.978129697828557,4
"Capillaries","Microglia1","Oligodendrocytes3",0.763220982539402,0.236779017460598,0.876432167181593,4
"Capillaries","Microglia1","Oligodendrocytes4",0.363442776499735,0.636557223500265,0.978129697828557,4
"Capillaries","Microglia1","Oligodendrocytes5",0.616587320706854,0.383412679293146,0.942262003834395,4
"Capillaries","Microglia1","Oligodendrocytes6",0.107771526315725,0.892228473684275,0.983049183368257,4
"Capillaries","Microglia1","Oligodendrocytes7",0.286664721591529,0.713335278408471,0.978129697828557,4
"Capillaries","Microglia1","Oligodendrocytes8",-0.710397967453399,0.289602032546601,0.893211333626396,4
"Capillaries","Microglia1","OPC1",-0.365929748033863,0.634070251966137,0.978129697828557,4
"Capillaries","Microglia1","OPC2",-0.837803130740656,0.162196869259344,0.861026163924181,4
"Capillaries","Microglia1","OPC3",-0.238090483081181,0.761909516918819,0.978129697828557,4
"Capillaries","Microglia1","Pericytes",-0.273727384965262,0.726272615034738,0.978129697828557,4
"Capillaries","Microglia1","SMC",0.574162061963018,0.425837938036982,0.946141929522214,4
"Capillaries","Microglia1","VLMC1",0.214458990007852,0.785541009992148,0.978129697828557,4
"Capillaries","Microglia1","VLMC2",-0.610449466679074,0.389550533320926,0.942262003834395,4
"Capillaries","Microglia2","Microglia3",0.605850885578163,0.394149114421837,0.942262003834395,4
"Capillaries","Microglia2","Microglia4",0.730336501511006,0.269663498488994,0.881526978119861,4
"Capillaries","Microglia2","Microglia5",0.771006092119792,0.228993907880208,0.876432167181593,4
"Capillaries","Microglia2","Oligodendrocytes1",0.374221020501757,0.625778979498243,0.978129697828557,4
"Capillaries","Microglia2","Oligodendrocytes2",-0.0198970917149783,0.980102908285022,0.998828416088917,4
"Capillaries","Microglia2","Oligodendrocytes3",0.505071446784397,0.494928553215603,0.973718490800513,4
"Capillaries","Microglia2","Oligodendrocytes4",0.732256287380055,0.267743712619945,0.881526978119861,4
"Capillaries","Microglia2","Oligodendrocytes5",0.772013705806888,0.227986294193112,0.876432167181593,4
"Capillaries","Microglia2","Oligodendrocytes6",0.414087160276544,0.585912839723456,0.978129697828557,4
"Capillaries","Microglia2","Oligodendrocytes7",0.481294621045371,0.518705378954629,0.978129697828557,4
"Capillaries","Microglia2","Oligodendrocytes8",-0.828465751280947,0.171534248719053,0.872973155245753,4
"Capillaries","Microglia2","OPC1",-0.338705107238807,0.661294892761192,0.978129697828557,4
"Capillaries","Microglia2","OPC2",-0.411660100115153,0.588339899884847,0.978129697828557,4
"Capillaries","Microglia2","OPC3",-0.404910739471907,0.595089260528093,0.978129697828557,4
"Capillaries","Microglia2","Pericytes",-0.455485267322808,0.544514732677192,0.978129697828557,4
"Capillaries","Microglia2","SMC",0.632128367376477,0.367871632623523,0.940329958586646,4
"Capillaries","Microglia2","VLMC1",-0.113269749445835,0.886730250554165,0.983016474529462,4
"Capillaries","Microglia2","VLMC2",-0.607645317612122,0.392354682387878,0.942262003834395,4
"Capillaries","Microglia3","Microglia4",0.124082087340394,0.875917912659606,0.983016474529462,4
"Capillaries","Microglia3","Microglia5",0.951276650434873,0.0487233495651269,0.861026163924181,4
"Capillaries","Microglia3","Oligodendrocytes1",-0.394637809982447,0.605362190017553,0.978129697828557,4
"Capillaries","Microglia3","Oligodendrocytes2",-0.325737239341908,0.674262760658092,0.978129697828557,4
"Capillaries","Microglia3","Oligodendrocytes3",0.798464149448169,0.201535850551831,0.876432167181593,4
"Capillaries","Microglia3","Oligodendrocytes4",0.147863945002482,0.852136054997518,0.983016474529462,4
"Capillaries","Microglia3","Oligodendrocytes5",0.471774011053292,0.528225988946708,0.978129697828557,4
"Capillaries","Microglia3","Oligodendrocytes6",-0.0374279454031227,0.962572054596877,0.998828416088917,4
"Capillaries","Microglia3","Oligodendrocytes7",0.172140258469217,0.827859741530783,0.979186674327433,4
"Capillaries","Microglia3","Oligodendrocytes8",-0.545583839127326,0.454416160872674,0.949896891697869,4
"Capillaries","Microglia3","OPC1",-0.349576174231414,0.650423825768586,0.978129697828557,4
"Capillaries","Microglia3","OPC2",-0.937727364448618,0.0622726355513815,0.861026163924181,4
"Capillaries","Microglia3","OPC3",-0.144486636216986,0.855513363783014,0.983016474529462,4
"Capillaries","Microglia3","Pericytes",-0.167531208489268,0.832468791510732,0.981327106165841,4
"Capillaries","Microglia3","SMC",0.452293165704269,0.547706834295731,0.978129697828557,4
"Capillaries","Microglia3","VLMC1",0.326098432821918,0.673901567178082,0.978129697828557,4
"Capillaries","Microglia3","VLMC2",-0.545887438690395,0.454112561309605,0.949896891697869,4
"Capillaries","Microglia4","Microglia5",0.423399267718252,0.576600732281748,0.978129697828557,4
"Capillaries","Microglia4","Oligodendrocytes1",0.862644669207167,0.137355330792833,0.861026163924181,4
"Capillaries","Microglia4","Oligodendrocytes2",-0.365349316399765,0.634650683600235,0.978129697828557,4
"Capillaries","Microglia4","Oligodendrocytes3",0.454090347613033,0.545909652386967,0.978129697828557,4
"Capillaries","Microglia4","Oligodendrocytes4",0.999449071569419,0.000550928430580565,0.193017203058234,4
"Capillaries","Microglia4","Oligodendrocytes5",0.91363776049721,0.0863622395027897,0.861026163924181,4
"Capillaries","Microglia4","Oligodendrocytes6",0.909680426431071,0.0903195735689285,0.861026163924181,4
"Capillaries","Microglia4","Oligodendrocytes7",0.889665884340942,0.110334115659058,0.861026163924181,4
"Capillaries","Microglia4","Oligodendrocytes8",-0.27456520642733,0.72543479357267,0.978129697828557,4
"Capillaries","Microglia4","OPC1",-0.685821054205963,0.314178945794037,0.91632216327098,4
"Capillaries","Microglia4","OPC2",-0.112910736994669,0.887089263005331,0.983016474529462,4
"Capillaries","Microglia4","OPC3",-0.847721025299947,0.152278974700053,0.861026163924181,4
"Capillaries","Microglia4","Pericytes",-0.874207068923663,0.125792931076337,0.861026163924181,4
"Capillaries","Microglia4","SMC",0.000571929335216302,0.999428070664784,0.999428070664784,4
"Capillaries","Microglia4","VLMC1",-0.757812613498808,0.242187386501192,0.876432167181593,4
"Capillaries","Microglia4","VLMC2",-0.776274074012132,0.223725925987867,0.876432167181593,4
"Capillaries","Microglia5","Oligodendrocytes1",-0.0929748006998897,0.90702519930011,0.983049183368257,4
"Capillaries","Microglia5","Oligodendrocytes2",-0.427657452865963,0.572342547134037,0.978129697828557,4
"Capillaries","Microglia5","Oligodendrocytes3",0.878954311802743,0.121045688197257,0.861026163924181,4
"Capillaries","Microglia5","Oligodendrocytes4",0.445375481401191,0.554624518598809,0.978129697828557,4
"Capillaries","Microglia5","Oligodendrocytes5",0.71756555403915,0.28243444596085,0.888398984352234,4
"Capillaries","Microglia5","Oligodendrocytes6",0.255381979184409,0.744618020815591,0.978129697828557,4
"Capillaries","Microglia5","Oligodendrocytes7",0.441726983591111,0.558273016408889,0.978129697828557,4
"Capillaries","Microglia5","Oligodendrocytes8",-0.567584448664726,0.432415551335274,0.946141929522214,4
"Capillaries","Microglia5","OPC1",-0.544783711804693,0.455216288195307,0.949896891697869,4
"Capillaries","Microglia5","OPC2",-0.897634605865923,0.102365394134077,0.861026163924181,4
"Capillaries","Microglia5","OPC3",-0.404946148690394,0.595053851309606,0.978129697828557,4
"Capillaries","Microglia5","Pericytes",-0.433292290779898,0.566707709220102,0.978129697828557,4
"Capillaries","Microglia5","SMC",0.395949324770829,0.604050675229171,0.978129697828557,4
"Capillaries","Microglia5","VLMC1",0.0531091496193119,0.946890850380688,0.997148850281209,4
"Capillaries","Microglia5","VLMC2",-0.747444976994462,0.252555023005538,0.876432167181593,4
"Capillaries","Oligodendrocytes1","Oligodendrocytes2",-0.158865317548442,0.841134682451558,0.983016474529462,4
"Capillaries","Oligodendrocytes1","Oligodendrocytes3",0.00626135953486026,0.99373864046514,0.998828416088917,4
"Capillaries","Oligodendrocytes1","Oligodendrocytes4",0.849670673724654,0.150329326275346,0.861026163924181,4
"Capillaries","Oligodendrocytes1","Oligodendrocytes5",0.602703616820463,0.397296383179537,0.942262003834395,4
"Capillaries","Oligodendrocytes1","Oligodendrocytes6",0.855458360673148,0.144541639326852,0.861026163924181,4
"Capillaries","Oligodendrocytes1","Oligodendrocytes7",0.729154029910999,0.270845970089001,0.881526978119861,4
"Capillaries","Oligodendrocytes1","Oligodendrocytes8",0.0114852553857566,0.988514744614243,0.998828416088917,4
"Capillaries","Oligodendrocytes1","OPC1",-0.446608814474138,0.553391185525862,0.978129697828557,4
"Capillaries","Oligodendrocytes1","OPC2",0.378511201021335,0.621488798978665,0.978129697828557,4
"Capillaries","Oligodendrocytes1","OPC3",-0.703248791320686,0.296751208679314,0.901825589780437,4
"Capillaries","Oligodendrocytes1","Pericytes",-0.716742352815229,0.28325764718477,0.888398984352234,4
"Capillaries","Oligodendrocytes1","SMC",-0.216445957689627,0.783554042310373,0.978129697828557,4
"Capillaries","Oligodendrocytes1","VLMC1",-0.860271126786629,0.139728873213371,0.861026163924181,4
"Capillaries","Oligodendrocytes1","VLMC2",-0.433948500223046,0.566051499776954,0.978129697828557,4
"Capillaries","Oligodendrocytes2","Oligodendrocytes3",-0.80670440541353,0.19329559458647,0.876432167181593,4
"Capillaries","Oligodendrocytes2","Oligodendrocytes4",-0.392239929438068,0.607760070561932,0.978129697828557,4
"Capillaries","Oligodendrocytes2","Oligodendrocytes5",-0.601326748401013,0.398673251598987,0.942262003834395,4
"Capillaries","Oligodendrocytes2","Oligodendrocytes6",-0.632526993615551,0.367473006384449,0.940329958586646,4
"Capillaries","Oligodendrocytes2","Oligodendrocytes7",-0.743833361369947,0.256166638630053,0.876432167181593,4
"Capillaries","Oligodendrocytes2","Oligodendrocytes8",-0.473953668356709,0.526046331643291,0.978129697828557,4
"Capillaries","Oligodendrocytes2","OPC1",0.926525641586848,0.0734743584131515,0.861026163924181,4
"Capillaries","Oligodendrocytes2","OPC2",0.612399148985531,0.387600851014469,0.942262003834395,4
"Capillaries","Oligodendrocytes2","OPC3",0.790064088830802,0.209935911169197,0.876432167181593,4
"Capillaries","Oligodendrocytes2","Pericytes",0.763619385720582,0.236380614279418,0.876432167181593,4
"Capillaries","Oligodendrocytes2","SMC",0.660478729877427,0.339521270122573,0.934586474938465,4
"Capillaries","Oligodendrocytes2","VLMC1",0.597529857519168,0.402470142480832,0.942262003834395,4
"Capillaries","Oligodendrocytes2","VLMC2",0.800410754382262,0.199589245617738,0.876432167181593,4
"Capillaries","Oligodendrocytes3","Oligodendrocytes4",0.482898633318094,0.517101366681906,0.978129697828557,4
"Capillaries","Oligodendrocytes3","Oligodendrocytes5",0.775342380817701,0.224657619182299,0.876432167181593,4
"Capillaries","Oligodendrocytes3","Oligodendrocytes6",0.487029946875136,0.512970053124864,0.978129697828557,4
"Capillaries","Oligodendrocytes3","Oligodendrocytes7",0.669558257223344,0.330441742776656,0.931899737803376,4
"Capillaries","Oligodendrocytes3","Oligodendrocytes8",-0.117189485390778,0.882810514609222,0.983016474529462,4
"Capillaries","Oligodendrocytes3","OPC1",-0.838670165068891,0.161329834931109,0.861026163924181,4
"Capillaries","Oligodendrocytes3","OPC2",-0.915688450520301,0.0843115494796985,0.861026163924181,4
"Capillaries","Oligodendrocytes3","OPC3",-0.670685559741261,0.329314440258739,0.931899737803376,4
"Capillaries","Oligodendrocytes3","Pericytes",-0.67481359603497,0.32518640396503,0.929745657745322,4
"Capillaries","Oligodendrocytes3","SMC",-0.0898797957342475,0.910120204265752,0.983049183368257,4
"Capillaries","Oligodendrocytes3","VLMC1",-0.267828539425424,0.732171460574576,0.978129697828557,4
"Capillaries","Oligodendrocytes3","VLMC2",-0.903583549907093,0.0964164500929068,0.861026163924181,4
"Capillaries","Oligodendrocytes4","Oligodendrocytes5",0.926085813114539,0.0739141868854611,0.861026163924181,4
"Capillaries","Oligodendrocytes4","Oligodendrocytes6",0.914388948404525,0.0856110515954749,0.861026163924181,4
"Capillaries","Oligodendrocytes4","Oligodendrocytes7",0.901024570746125,0.0989754292538752,0.861026163924181,4
"Capillaries","Oligodendrocytes4","Oligodendrocytes8",-0.268226638940384,0.731773361059616,0.978129697828557,4
"Capillaries","Oligodendrocytes4","OPC1",-0.707349069458436,0.292650930541564,0.895029037129106,4
"Capillaries","Oligodendrocytes4","OPC2",-0.143173876561611,0.856826123438389,0.983016474529462,4
"Capillaries","Oligodendrocytes4","OPC3",-0.860312423627231,0.139687576372769,0.861026163924181,4
"Capillaries","Oligodendrocytes4","Pericytes",-0.886185178985875,0.113814821014125,0.861026163924181,4
"Capillaries","Oligodendrocytes4","SMC",-0.00884630271398657,0.991153697286013,0.998828416088917,4
"Capillaries","Oligodendrocytes4","VLMC1",-0.758580354339769,0.241419645660231,0.876432167181593,4
"Capillaries","Oligodendrocytes4","VLMC2",-0.796768355595931,0.203231644404069,0.876432167181593,4
"Capillaries","Oligodendrocytes5","Oligodendrocytes6",0.848545430290807,0.151454569709192,0.861026163924181,4
"Capillaries","Oligodendrocytes5","Oligodendrocytes7",0.919696094388095,0.0803039056119051,0.861026163924181,4
"Capillaries","Oligodendrocytes5","Oligodendrocytes8",-0.285625881035301,0.714374118964699,0.978129697828557,4
"Capillaries","Oligodendrocytes5","OPC1",-0.849198339431939,0.150801660568061,0.861026163924181,4
"Capillaries","Oligodendrocytes5","OPC2",-0.504203241882251,0.495796758117749,0.973718490800513,4
"Capillaries","Oligodendrocytes5","OPC3",-0.88749359323809,0.11250640676191,0.861026163924181,4
"Capillaries","Oligodendrocytes5","Pericytes",-0.9101035227689,0.0898964772311002,0.861026163924181,4
"Capillaries","Oligodendrocytes5","SMC",-0.000913609929099126,0.999086390070901,0.999428070664784,4
"Capillaries","Oligodendrocytes5","VLMC1",-0.632044798813921,0.367955201186079,0.940329958586646,4
"Capillaries","Oligodendrocytes5","VLMC2",-0.954650581993992,0.0453494180060077,0.861026163924181,4
"Capillaries","Oligodendrocytes6","Oligodendrocytes7",0.974810146627345,0.0251898533726549,0.861026163924181,4
"Capillaries","Oligodendrocytes6","Oligodendrocytes8",0.142206929431677,0.857793070568323,0.983016474529462,4
"Capillaries","Oligodendrocytes6","OPC1",-0.845380172175043,0.154619827824957,0.861026163924181,4
