"gene","statistic","p.value","p_adj"
"GASK1A",0.341678804340695,1.4026022630953e-06,2.87290154478809e-05
"WFDC10A",0.341668306892887,1.40371328887766e-06,2.87290154478809e-05
"NTN5",0.341615819653847,1.40928102171605e-06,2.87333322724551e-05
"KRT86",0.341498598153324,1.42179178205038e-06,2.89567975153467e-05
"IL6R",0.341355133033281,1.43724765630354e-06,2.92396919707243e-05
"CGA",0.341313143242049,1.44180155840901e-06,2.93004199182227e-05
"ACADL",0.3412046696147,1.45362959274532e-06,2.94766409056585e-05
"EDN3",0.341143434502487,1.46034751938777e-06,2.9548700186442e-05
"CFAP157",0.341108443009793,1.46419961902706e-06,2.95945801785166e-05
"TMEM220",0.341059454920023,1.46960884325227e-06,2.96717997368426e-05
"PIF1",0.341006967680983,1.47542558895382e-06,2.97570715975178e-05
"IL22",0.340846006814593,1.49340084316465e-06,3.00871134271229e-05
"PKDREJ",0.340797018724822,1.49891290016671e-06,3.01656221158551e-05
"KIAA1210",0.340714788716993,1.5082089265641e-06,3.03200321986126e-05
"ZCCHC9",0.340699042545281,1.50999527785124e-06,3.03233030205911e-05
"CCDC81",0.340405114006657,1.54371320710564e-06,3.09671190718636e-05
"ARMH1",0.340366623364694,1.54818145633263e-06,3.10234301271117e-05
"NRG1",0.340300139528577,1.55592840564699e-06,3.11119046079906e-05
"GCG",0.340196914625132,1.56802986232338e-06,3.13203483516059e-05
"PROB1",0.340147926535361,1.57380428081238e-06,3.13685899129691e-05
"OR3A3",0.340018458012396,1.58916301687816e-06,3.16409472315741e-05
"SP110",0.33999396396751,1.59208475577417e-06,3.16653619795936e-05
"HOXB7",0.339770018414273,1.61903635180828e-06,3.21329680195233e-05
"CHST8",0.339733277346945,1.62349943065481e-06,3.21873411538315e-05
"CXorf51A",0.339430600935148,1.66071571427353e-06,3.28206631531984e-05
"MYRFL",0.339301132412182,1.67688195529828e-06,3.3105124098468e-05
"OR1N2",0.339248645173142,1.68347848518412e-06,3.32002578556479e-05
"SAGE1",0.339031697918444,1.71100752987933e-06,3.36940726737545e-05
"NME8",0.33902295004527,1.71212652427678e-06,3.36940726737545e-05
"OR1K1",0.3388427438579,1.73533362130173e-06,3.41148323278223e-05
"EPPK1",0.338566311065622,1.77151656117892e-06,3.47529866560689e-05
"HOXB5",0.338230392735766,1.81645399885048e-06,3.55598478852531e-05
"RASAL3",0.338188402944534,1.82214698003766e-06,3.56339445017626e-05
"CEP131",0.338022193354241,1.84484903007081e-06,3.60401678719691e-05
"WDR93",0.337934714622507,1.85690550367862e-06,3.61622181300333e-05
"PLSCR5",0.337406343082838,1.93133861175644e-06,3.74702304905294e-05
"RD3",0.337390596911126,1.93359986560352e-06,3.74702304905294e-05
"KLKB1",0.337367852440875,1.93687057583028e-06,3.74849687815609e-05
"FAM161B",0.337294370306219,1.94747355604978e-06,3.76511554169624e-05
"POC1A",0.337269876261334,1.95102015790309e-06,3.76807161003083e-05
"LRRC71",0.337143906887638,1.96935725958154e-06,3.79955745660587e-05
"MAGEC2",0.337086170924694,1.97781654277506e-06,3.81147390478e-05
"MMP12",0.337073923902251,1.97961538211426e-06,3.81147390478e-05
"FCSK",0.33705467858127,1.98244527982898e-06,3.81299155984408e-05
"MATN3",0.337016187939307,1.98811664399464e-06,3.81996568346131e-05
"KIF20A",0.336433579585963,2.07587141960573e-06,3.97630509051863e-05
"SPANXN5",0.335628775254016,2.20318212044943e-06,4.19435568618895e-05
"SMCO2",0.335592034186688,2.20916811969368e-06,4.20146881908343e-05
"GINS4",0.33555529311936,2.2151696094465e-06,4.20540623880568e-05
"MMP1",0.335516802477398,2.22147354031482e-06,4.21200404456036e-05
"HTR3C",0.335483560559339,2.22693159288889e-06,4.21807042888367e-05
"TCHH",0.335466064812992,2.22980938051977e-06,4.21924214696932e-05
"ACCS",0.335242119259755,2.26695934524692e-06,4.2722232827277e-05
"BFSP1",0.335207127767062,2.27281701635295e-06,4.27894461667417e-05
"TMEM87B",0.335173885849003,2.27839515521197e-06,4.28468313783574e-05
"DHRS2",0.33516163882656,2.28045354412547e-06,4.28468313783574e-05
"EIF4E1B",0.335121398609963,2.2872293002607e-06,4.2930949157456e-05
"MYCN",0.335089906266539,2.29254543712691e-06,4.29401286783479e-05
"SRD5A2",0.335082907968,2.2937283980557e-06,4.29401286783479e-05
"ITIH2",0.335077659244096,2.29461600026725e-06,4.29401286783479e-05
"CLIC3",0.335011175407979,2.30588731581766e-06,4.31078593695801e-05
"ERN1",0.334960437743574,2.31452456621024e-06,4.31884449940705e-05
"RPL3L",0.334958688168939,2.31482295133136e-06,4.31884449940705e-05
"GAPT",0.334753987936683,2.3499880584286e-06,4.37150526007225e-05
"MAGEA11",0.33474174091424,2.35210800354132e-06,4.37150526007225e-05
"ING2",0.334739991339606,2.35241100148459e-06,4.37150526007225e-05
"KCNA5",0.334713747720085,2.35696043384949e-06,4.37560567222397e-05
"WDFY4",0.334691003249835,2.36091005204685e-06,4.3785855146005e-05
"RIPPLY1",0.334579030473216,2.38044640129862e-06,4.40606709520843e-05
"PRSS48",0.3345580355776,2.38412656542851e-06,4.40678419603145e-05
"BAZ1A",0.334547538129792,2.3859686787632e-06,4.40678419603145e-05
"CAVIN2",0.334530042383445,2.38904188020383e-06,4.40678419603145e-05
"ENAM",0.334523044084907,2.39027221598836e-06,4.40678419603145e-05
"CCDC105",0.334411071308288,2.41003984117187e-06,4.43884655559426e-05
"CXCL6",0.334279853210688,2.43340315214993e-06,4.47305484936537e-05
"STATH",0.33424311214336,2.43998343051247e-06,4.48074046688799e-05
"PNPLA3",0.334206371076032,2.44658065144526e-06,4.4884420674255e-05
"MARCOL",0.334146885538453,2.45729789323762e-06,4.50331445013819e-05
"HELB",0.334134638516011,2.4595099267193e-06,4.50331445013819e-05
"MIP",0.334104895747221,2.46488990496528e-06,4.50874474682974e-05
"PAEP",0.334073403403797,2.47059856610727e-06,4.51476505094123e-05
"TEX13D",0.333859955298368,2.50962374156005e-06,4.57324410706468e-05
"H2BW1",0.333858205723733,2.50994603220245e-06,4.57324410706468e-05
"CTXND1",0.333602767827072,2.5574257484118e-06,4.65067996858216e-05
"NLRC5",0.333571275483648,2.56333828104401e-06,4.65689744521186e-05
"C11orf53",0.333340331631872,2.60709623521937e-06,4.73179099018047e-05
"CLEC9A",0.333266849497216,2.62116772289513e-06,4.75271149444559e-05
"SOHLH2",0.333175871616213,2.63868975855915e-06,4.77984189435992e-05
"LEO1",0.33287844392832,2.69675483308326e-06,4.88029004483168e-05
"ETDC",0.332575767516523,2.75709215923516e-06,4.98465180695798e-05
"TMC1",0.33253727687456,2.76485658064091e-06,4.99385507737424e-05
"SLC22A6",0.332483040060885,2.77583269123192e-06,5.0088358784007e-05
"PRDM11",0.332351821963285,2.80255961514656e-06,5.05218179271016e-05
"GATA1",0.33232382876913,2.80829297394412e-06,5.0536680995876e-05
"INSM1",0.332288837276437,2.81547537288503e-06,5.0536680995876e-05
"SLC36A3",0.332288837276437,2.81547537288503e-06,5.0536680995876e-05
"CDH8",0.332281838977898,2.81691394927752e-06,5.0536680995876e-05
"LEAP2",0.332255595358378,2.82231484435387e-06,5.05849827573444e-05
"ARL11",0.332141873007125,2.84583282586998e-06,5.09575971773229e-05
"FER1L5",0.332094634491989,2.85565656356182e-06,5.10845229703836e-05
"FAM83B",0.331947670222677,2.88642612851502e-06,5.15362278930655e-05
"MORN5",0.331858441916309,2.90526132389478e-06,5.1822980405978e-05
"ATP6V0D2",0.331499779116202,2.98215813579098e-06,5.30932176778192e-05
"KLRF2",0.331468286772778,2.9890017738343e-06,5.31643782172662e-05
"GKN1",0.331375559317141,3.00923938352053e-06,5.34734107770023e-05
"C5orf58",0.331305576331754,3.02459932091255e-06,5.36952632294322e-05
"OR1I1",0.331268835264426,3.0326931249851e-06,5.37878222243321e-05
"RRP15",0.331246090794176,3.03771389926667e-06,5.38257540632868e-05
"FER1L6",0.331209349726848,3.04584109330356e-06,5.39125182942745e-05
"MUSK",0.331188354831232,3.05049448958813e-06,5.39125182942745e-05
"BTBD8",0.331184855681962,3.05127071305677e-06,5.39125182942745e-05
"CYSLTR1",0.331013397367765,3.08953674650918e-06,5.45370399601186e-05
"EIF2AK3",0.330848937352106,3.1266696349578e-06,5.51403985859036e-05
"BHLHE23",0.330771956068181,3.14419653141728e-06,5.534497117884e-05
"C1QTNF9",0.330600497753984,3.18357028585418e-06,5.59852718066032e-05
