"gene","statistic","p.value","p_adj"
"ZNF560",0.0150577140932611,0.836636013821897,0.915563939654151
"MT1HL1",0.0150402183469144,0.836823179350865,0.915569768144404
"FAM166B",0.0150367191976451,0.836860613556537,0.915569768144404
"MPL",0.0150297208991064,0.836935483067106,0.915569768144404
"CRYZL1",0.0150122251527597,0.837122663251856,0.915654584762661
"WFDC10B",0.0150087260034904,0.837160100386723,0.915654584762661
"PIWIL2",0.0149947294064131,0.837309852583189,0.915711120620931
"TUBB4B",0.0149859815332397,0.837403450675631,0.915726708679068
"CCDC82",0.0149737345107971,0.83753449183989,0.915795911569191
"ZIK1",0.0149684857868931,0.837590653707678,0.915803702865441
"MAGIX",0.0149527396151811,0.837759144235295,0.915934303813275
"UBASH3B",0.0149404925927384,0.837890197526451,0.91602396118972
"PTGIS",0.0149020019507757,0.838302108326267,0.916420637737143
"BIRC8",0.0148880053536984,0.838451904975999,0.91647710273509
"ZBTB3",0.0148775079058904,0.838564256274664,0.916492629341387
"LYPLA1",0.014863511308813,0.838714063083838,0.916572368077571
"CDK7",0.014847765137101,0.838882602674552,0.916572368077571
"ABCB11",0.0148075249205037,0.839313348250088,0.916828454811876
"OR52B4",0.014800526621965,0.839388265402138,0.916856664209284
"OR10X1",0.0147812813009837,0.839594295012148,0.916949029787264
"ULBP1",0.0147567872560984,0.839856530284265,0.916949668675804
"EEF1AKMT3",0.0147462898082904,0.839968922229443,0.916949668675804
"PCBP3",0.0147392915097517,0.840043851991252,0.916949668675804
"DBF4B",0.014737541935117,0.840062584656404,0.916949668675804
"MRGBP",0.0147130478902317,0.840324851399162,0.917182334447476
"UBA6",0.014695552143885,0.840512195554453,0.917333202675022
"ALYREF",0.0146815555468077,0.840662077331383,0.917410007173987
"ARSI",0.0146658093750957,0.840830701179365,0.91751996349552
"LIPI",0.014643064904845,0.841074281747717,0.917586763072649
"CATSPERB",0.014637816180941,0.841130494792283,0.917586763072649
"CCDC96",0.014632567457037,0.841186708640331,0.917586763072649
"TINAG",0.014601075113613,0.841524008586246,0.917793879021065
"CYP2J2",0.014595826389709,0.841580228050919,0.917801596442567
"OR2B3",0.0145713323448237,0.841842596142795,0.917921914746923
"OR1E1",0.0145660836209197,0.841898820144326,0.917921914746923
"FIG4",0.0145625844716503,0.841936303256307,0.917921914746923
"GJB4",0.014548587874573,0.842086239256807,0.918031790576156
"RFFL",0.0145398400013997,0.842179952141921,0.918080363425316
